review_text,review_rating,author_id,author_name,author_photo,author_app_version,review_timestamp,review_datetime_utc,review_likes,app_developer_reply,app_developer_reply_timestamp,app_developer_reply_datetime_utc
It wouldn't even let me play,1,116357880507486426557,Jaclyn Barrow,https://play-lh.googleusercontent.com/a-/ACNPEu8-Xe9Y6UVvbcv_ChhwIkEQwtD3VfFajplz0iyEFg,,1663730401,2022-09-21T03:20:01.000Z,0,,,
Its not worth downloading it's the same outfit over and over,1,111939354036839799928,pessy pinkesz,https://play-lh.googleusercontent.com/a-/ACNPEu-AlgrmiDlYNcaJ93QT1Y8U6sinmCXZneQiUBo31A,,1663694907,2022-09-20T17:28:27.000Z,0,,,
It won't allow me to use my coins it says I have to use a card or something like that. DO NOT install this game. So not worth it!,1,109060390084541505983,Kate Buzard,https://play-lh.googleusercontent.com/a-/ACNPEu8XwgccBjYkzUZ69-_xfK-jXl7j70rkEhMuHyhGxHw,,1663729763,2022-09-21T03:09:23.000Z,0,,,
"After download, it asked for an update. The game never loads🤬",1,101474082778329978330,Gwen Holley,https://play-lh.googleusercontent.com/a/ALm5wu0V6KfUd9a_vKOYMb4ri1hEdocG7384HtkkW7d8=mo,,1663712999,2022-09-20T22:29:59.000Z,0,,,
I love this game.,4,101108522488079824270,Anounted Love,https://play-lh.googleusercontent.com/a/ALm5wu2om3SnZ9BGXfMzJkvIGrkEsjeWnzmeSBjAJVKw=mo,,1663705122,2022-09-20T20:18:42.000Z,0,,,
It won't let me download your app but I bet it was ok ig?,2,101225339423194728172,Debbie shields,https://play-lh.googleusercontent.com/a-/ACNPEu8Kndzp_nyY5bA_nCj8y_BuVEbeWWtVlkxjNKxMow,,1663705828,2022-09-20T20:30:28.000Z,0,,,
Good🤍,4,118032351481062439630,Amir S,https://play-lh.googleusercontent.com/a/ALm5wu0dQbt0UEHQU8_rHGMkrjeoFysft1zLaA_Bdwq9=mo,,1663688183,2022-09-20T15:36:23.000Z,0,,,
It's fun,5,112274195906711499563,Breauna Chaffins,https://play-lh.googleusercontent.com/a/ALm5wu3qhWB2t-NRJmegazLcqQMjbIX_4OoqnwJ_iny_=mo,,1663634311,2022-09-20T00:38:31.000Z,0,,,
It help me,5,105556741034969194625,Karina GonzalezPerez,https://play-lh.googleusercontent.com/a/ALm5wu3RPDcnTKPmu3gKfBnSJ6KVKG0PrnlR8izd3wX3=mo,,1663089158,2022-09-13T17:12:38.000Z,2,"Thank you for your feedback! Feel free to let us know what you'd like to see in the game!
",1663120159.0,2022-09-14T01:49:19.000Z
bad,1,110209588495751117883,Nettelz,https://play-lh.googleusercontent.com/a-/ACNPEu-aFxkSvHK2avC8ICn-bYR74XcN89dplcNNI1VQcA,,1663732336,2022-09-21T03:52:16.000Z,0,,,
Such a cute little game. Not too hard. The ads are very unobtrusive which I love. No need to see ads unless you want extra rewards or a revive without restarting. A balance very few mobile games seen to be able to achieve so I commend the developers! Edit: unfortunately though the game is only enjoyable to a certain extent. Eventually you reach a point where the only way to progress is to upgrade armor with real money. I tried to grind and even that is basically impossible. A shame.,4,110289505640237071027,Arhriy Strauss,https://play-lh.googleusercontent.com/a-/ACNPEu885CXf9AcYrpKD5c9gez_udKwVvdvEzwxCRu21,1.4.4,1663652197,2022-09-20T05:36:37.000Z,31,,,
"Genuinely fun game that's really easy to learn/master. There are optional ads but you can play without seeing one. Progression is slow at first but the game is enjoyable enough that it's easy to progress further. Highly recommend the game for anyone who wants a casual mobile game. Rounds can last for a long time but never goes past 15 minutes. Game saves your progress if you close the app. Also, there are no tutorials but the game is ready enough to understand. Follow the evo for best results!!",5,110931215454872799099,Gabe,https://play-lh.googleusercontent.com/a/ALm5wu0hIW3bNXgUIpiEIihAqpT_757n0_4hyspNk7YYyg=mo,1.4.4,1663476039,2022-09-18T04:40:39.000Z,87,,,
"This game is actually really fun, the mechanics are cool and so are the abilities, accompanied with the fact that there aren't any unwanted ads, but it has a tendency to crash a lot. It happens mostly when too many assets are on screen (enemies and damage numbers), or simply when I try to open the shop (nearly every time). Also sometimes the textures of enemies and boxes turns into a pink square. If you could somehow fix this I would be happy to give 5 stars.",4,109534298591142504930,Coolphantom06,https://play-lh.googleusercontent.com/a-/ACNPEu92099ZqCIRy-C62rJFUSBeZgmTERTdQMXSorzA,1.4.4,1663268427,2022-09-15T19:00:27.000Z,157,,,
"Had a 3 star review, but I've bumped it up to 4 stars. The game is simple, satisfying, fun, and a great 15 minute time killer. I think it would be cool if you added different heroes or if chestplates changed your characters look. I wish there was a way to disable damage numbers because the lag can be annoying when the whole screen is covered with zombies on top of the numbers being there.",4,102867266233971740781,Matt,https://play-lh.googleusercontent.com/a/ALm5wu11JMb9QGxvAhJu2j3SXDBZfpT-3jNt1i_XhQij=mo,1.4.2,1661551638,2022-08-26T22:07:18.000Z,342,"Hello dear player, thank you for your feedback, we will work hard to optimize the update. Subsequent games will optimize the balance and improve the game experience. Thank you for your support.Please enjoy our games.Have a nice day.",1661221243.0,2022-08-23T02:20:43.000Z
"Although this may seem like another one of those dumb mobile games, it actually has lots of character! There are no ads in the game, and in-app purchases aren't a must. The game play is super unique with somewhat unique stages and a ton of diverse enemies! The upgrades and abilities are also a blast to play through, and the difficulty isn't that easy nor insane either! Is it perfect? No, of course not. But you should definetly give it a try!",5,116665071677854402370,Fanster,https://play-lh.googleusercontent.com/a-/ACNPEu-X7gYyGQb_7S6jihevts-8W3TOJM8odgFgk7se-A,1.4.2,1661702596,2022-08-28T16:03:16.000Z,432,,,
"Fun so far!!! Unlike other games, you don't have to see an ad pop up every 30 seconds. The only time you'll see an ad is if you choose to watch it vs spending gems earned or actual money. Another great thing is that the challenges are leveled to your own while still being challenging. You don't have spend money to level up your gear just to win by the time you're at level 5.",5,108260754727736612421,Kel,https://play-lh.googleusercontent.com/a/ALm5wu2DogNSoVx_qXBq5agw1ThbVHc1UwgZefCVtnb5=mo,1.4.2,1661997120,2022-09-01T01:52:00.000Z,98,,,
"I enjoy the game a lot, I like how even at the end of a round the false sense of security can mess you up. I do have two recommendations, one when collecting rewards there should be a collect all button, the second would be a recycle option for items you have too many of that are taking up space....and maybe allow us to fully upgrade a third attack ability instead of two",4,105521180281362614732,Santiago Perez,https://play-lh.googleusercontent.com/a-/ACNPEu-frakh7laILwr6D9vNuxK4a0zlFE-Y-qGgTc5N9g,1.4.4,1663636547,2022-09-20T01:15:47.000Z,0,,,
"I had seen ads for this game everywhere on social media, and I thought that for sure it would be a crummy game with too many ads to even make it playable, but eventually I gave in out of boredom and tried it out. This honestly might be one of my favorite mobile games I've played in a long time. The game has a pretty good combat mechanic, nice selection of weapons, cool maps and bosses. It's a really fun game and you can just lost track of time playing it.",5,112589930161759046621,Ghostymussel,https://play-lh.googleusercontent.com/a-/ACNPEu9sYwm8gltf1tT-2hnOikzzJsIAn9HguF5p6_KHWA,1.4.4,1663210735,2022-09-15T02:58:55.000Z,5,,,
"Basics are really down good. The biggest problem I have is there is just not enough variety, feels like I'm playing the same way everytime even as things get harder. A few more different skills might add even more. Pretty fresh level design and progression system, but feels reliant on paying. Gems come fast enough, but you get tons of useless items, so it really requires a purchase or two. Ofc as intended, but I'd really rather pay 1-5$ for a for a complete mobile game and never have to use iap.",3,108859658401193706723,ルべド,https://play-lh.googleusercontent.com/a-/ACNPEu8qiFxCVr1q82WMuFdj804DIUnJ15H-PPKOBWg8Qw,1.4.4,1663527943,2022-09-18T19:05:43.000Z,2,Hi! We have passed your feedback to our technical team! Your feedback is very important to us and your opinion is the cornerstone of our progress! Thanks again for your feedback!,1662948255.0,2022-09-12T02:04:15.000Z
"Bro, this game is so fun, but it keeps crashing for me. This game deserves a five-star rating but I can't because it keeps crashing no matter what. Please, fix this for the Motorola G Pure. I'm not sure if it's just my device but please try to look into it. Love the game by the way. I load up the game with wifi and it crashed at the 60%-85% mark. When I go offline, it's better, but when I beat chapter one, I crash and nothing saves. And when I go offline then turn the wifi on, then I crash again",1,109947237507858876695,Elijah Eaton,https://play-lh.googleusercontent.com/a/ALm5wu2-tsXkSjjgq8RJToMapjY60q7AL7GryRDvbe2J=mo,1.4.4,1663658706,2022-09-20T07:25:06.000Z,5,"Hi dear player,sorry for the inconvenience.Thank you for submitting the problem report, we will submit the situation to the technical team for review, and if there is a problem, it will be fixed as soon as possible.Thanks ,please enjoy our games.Have a nice day.",1663298645.0,2022-09-16T03:24:05.000Z
"Great game, very addicting. But one problem, when you get a chest from the bosses, sometimes, it glitches out and stays stuck on the wheel. It shouldnt be a problem since when you exit out it saves you progress. but when you exit out on the glitched screen, you dont get the skills that you got from the chest. And the chest doesnt spawn in again, which makes the game MUCH more difficult. Especially so because it can happen multiple times a game. Hope devs can fix this.",4,113022030156375486937,Gweek Patato,https://play-lh.googleusercontent.com/a-/ACNPEu9VKK-ZoXSVuDWRC1gfgDnlH8lYjwjDVA_OgFUJ,1.4.4,1662129822,2022-09-02T14:43:42.000Z,98,,,
I absolutely love this game. It's not too easy or too hard which makes it super fun to play. No in-game ads (unless you watch to get rewards ofc) which is awesome. One thing I hope for is something to make it a little less laggy when the big waves of zombies come. Also being able to disable the damage numbers would be great but they're not too obnoxious. Keep up the great work devs:),5,107932459312654466773,Luna Rose,https://play-lh.googleusercontent.com/a/ALm5wu0FfNPf5CAn9ce4DqLXWFCJLJXYW_Whu73I5MVz=mo,1.4.2,1661902308,2022-08-30T23:31:48.000Z,60,,,
"The game is quite fun, but I have two gripes with it. These are completely based off of my own device, but I'd still like to put these out there to see who has this problem too. First of all, the game crashes frequently, especially during bosses and invasions. It crashes always at about 12 minutes, so beating the first level is quite literally impossible. And second, most of the sprites show a magenta square over them, the only one I found that doesn't is boss two. Please check this out, thanks.",3,103024275745419514506,Redify,https://play-lh.googleusercontent.com/a-/ACNPEu_a7HoL4_UtDOCUF6_Z3Mn0PNsmN797AI82KOT6AQ,1.4.4,1663541924,2022-09-18T22:58:44.000Z,2,"Hi dear player,sorry for the inconvenience.Thank you for submitting the problem report, we will submit the situation to the technical team for review, and if there is a problem, it will be fixed as soon as possible.Thanks ,please enjoy our games.Have a nice day.",1663555864.0,2022-09-19T02:51:04.000Z
"It's an amazing game, great for when I'm bored. But I just purchased something for $0.99 and the game crashed completely. When I tried opening again, the load was stuck on 85%. I left it for a few minutes but no progress past this point. After Uninstaller and then reinstalling, the game loaded up, but set my progress to 0. Upon closing the game and reopening it, the loading bar stopped at 85% again.",3,115471716252423888395,Omega Alphide,https://play-lh.googleusercontent.com/a-/ACNPEu-37XwWtUZxmZbzMDdrM3d8tEQemLVO1jHFpF32,1.4.4,1663417892,2022-09-17T12:31:32.000Z,11,"Hello dear player, thank you for your feedback, please clear the game memory and download the game again, thank you for your support.",1663463786.0,2022-09-18T01:16:26.000Z
"It's a fun game. It's annoying that it requires wifi for anything to work correctly. You can play an entire match but if you don't have wifi it just doesn't save anything. Update: still a fun game, but minus a star bc it is an absolute cash grab. No annoying ads but if you unlock any ""new features"" they are all paid from $2-10. Then after you get through a few levels the gold earnings are completely unbalanced. Also, need ability to scrap unwanted items and the merging system needs rebalancing.",3,114341705779842363320,Noah Burress,https://play-lh.googleusercontent.com/a-/ACNPEu8Z5sfgttK24wav0jcwzUL-POlmHmAjOdxQRXzFKyc,1.4.4,1662294418,2022-09-04T12:26:58.000Z,77,"Hi dear player,thank you for your feedback . We will submit to our dev team for reference. Our team will work hard to optimize the game and improve the game experience.Thanks ,please enjoy our games.Have a nice day.",1662343856.0,2022-09-05T02:10:56.000Z
"Minimalistic, yet engaging game of the simple premise ""survive and upgrade as you go"". The more you last, the better you're rewarded. No need for superb graphics, for it's fun and quirky enough to engage you for whatever time you have available (in other words, also engages casual players). Some things need lots of gems, but they're moderately easier to get as you keep upgrading and climbing stages.",4,114309849940577757437,Ruben Alejandro Hernandez-Diaz,https://play-lh.googleusercontent.com/a-/ACNPEu9a-zqkp75AKfDfr-t2913xy2_FQplhJY2Mhiikww,1.4.2,1661974288,2022-08-31T19:31:28.000Z,6,,,
"It's quite fun, but a MAJOR issue is visibility. Yeah of course the screen is gonna get messy with all the abilities, but most of the weapons completely cover everything else. Most of the time I have trouble knowing where a boss is at all, my only clue is the direction of certain weapons. And since even ranged bosses like to randomly charge at your character for massive damage, that's a HUGE problem Also, the daily level is pitiful. I can play it both times and not afford a single evolution",3,118361453383934272332,Archer Elms,https://play-lh.googleusercontent.com/a-/ACNPEu_uM68XyE4wfxdLblvjvr6Q0VlkC70-n7uygigF,1.4.4,1663097973,2022-09-13T19:39:33.000Z,5,"Hi dear player,thank you for your feedback . We will submit to our dev team for reference. Our team will work hard to optimize the game and improve the game experience.Thanks ,please enjoy our games.Have a nice day.",1663132007.0,2022-09-14T05:06:47.000Z
The first couple days are great. You can only progress so far in those days but it feels fun. Or you're willing to wait days I have waited four days now which takes about 1 minute and order to try to beat the next level I may be able to beat it tomorrow. So after a short period you hit a wall that you can't pass unless you're willing to wait days or pay lots of money. Also there are times where I die because too much happens on screen and it freezes. A few tweaks and it could be an amazing game,2,112412476380211313579,Gods Watching,https://play-lh.googleusercontent.com/a-/ACNPEu83OA4ImWo8IbluLGm-bpTnmMxJTjlCKkhSQhy8Qg,1.4.4,1663205506,2022-09-15T01:31:46.000Z,7,"Hi dear player,sorry for the inconvenience.Thank you for submitting the problem report, we will submit the situation to the technical team for review, and if there is a problem, it will be fixed as soon as possible.Thanks ,please enjoy our games.Have a nice day.",1663294170.0,2022-09-16T02:09:30.000Z
"A very basic, but sloppy game. It's good as a simple time killer, Should be easy to fix the several crashes before booting up to a playable condition, not to mention the purple boxes for zombies... Small enough, right? Two stars because although everything that i've experienced after giving it a good, 10-20 minutes attempt had one glitch or another, unlike many games at least this one will actually boot up, under the assumption you're patient enough.",2,106279448982764792725,CmanneoPlays,https://play-lh.googleusercontent.com/a-/ACNPEu-GCbAPxKpeyuwMeRT3avdjXotKpueNDtyEg8txNA,1.4.4,1663129147,2022-09-14T04:19:07.000Z,4,"Hi dear player,thank you for your feedback . We will submit to our dev team for reference. Our team will work hard to optimize the game and improve the game experience.Thanks ,please enjoy our games.Have a nice day.",1663132184.0,2022-09-14T05:09:44.000Z
"Had to drop from 5 stars to 4. Once you reach a certain point it becomes very difficult to progress with how spending money. The game highly incentivizes spending money. You're given challenges with awesome rewards that are very difficult to complete if you're not willing to spend money. I still recommend it, but they're definitely going to try to drain those pockets. I haven't played a game this much in a while so that definitely says something.",4,110019996285235075121,Akeem Williams,https://play-lh.googleusercontent.com/a-/ACNPEu8PS98zBfuG4-LJnjaTIMzvYSo-R2fmMC-Q9m3y0w,1.4.4,1663097554,2022-09-13T19:32:34.000Z,4,,,
"After a certain point it becomes nearly impossible to complete any missions unless you have enough damage which requires better gear, upgrades, and more gold. Sometimes you may go multiple days slowly upgrading your items before you're able to actually complete a level - or you know you can just buy gems and progress that way, but the game on its own without spending any money gets impossible to complete. The enemies scale too quickly in health and damage as you progress.",1,113889513890271421191,Andrew Fowler (Andrew Fowler),https://play-lh.googleusercontent.com/a-/ACNPEu8_NgFIhNYl6wF5q3L8N3egnMUnlDaZrrObtvAzuw,1.4.4,1663624566,2022-09-19T21:56:06.000Z,2,"Hi dear player,thank you for your feedback . We will submit to our dev team for reference. Our team will work hard to optimize the game and improve the game experience.Thanks ,please enjoy our games.Have a nice day.",1663641284.0,2022-09-20T02:34:44.000Z
"Good game, but it has one major problem. In level two at approximately 13 and a half minutes, it spawns in tons of these slug things. Now, normally this would be fine, it lags a bunch but eventually they all die. However, it also spawns a miniboss, making it impossible to beat that level. The lowest graphics settings is mid, and on my admittedly low end phone I get about 1 fps. I can avoid dying for a while, but eventually the fps gets higher and messes with the controls, making it impossible.",2,116095358223897879932,Dakota Snow,https://play-lh.googleusercontent.com/a-/ACNPEu_ONBE4C4I9JfDTHCgPcSwC3hGDzBQSWr8_TxiJOQ,1.4.4,1662918826,2022-09-11T17:53:46.000Z,9,Hi! We have passed your feedback to our technical team! Your feedback is very important to us and your opinion is the cornerstone of our progress! Thanks again for your feedback!,1662948350.0,2022-09-12T02:05:50.000Z
